_fdp__id_,activity1_code,activity1_label,activity2_code,activity2_label,activity3_code,activity3_label
139,22,FINANCIJSKI I FISKALNI SUSTAV,2203,UPRAVLJANJE SUSTAVOM JAVNIH FINANCIJA,K321071,OP KONKURENTNOST I KOHEZIJA 2014.-2020. TEHNIČKA POMOĆ
140,22,FINANCIJSKI I FISKALNI SUSTAV,2203,UPRAVLJANJE SUSTAVOM JAVNIH FINANCIJA,K538003,INFORMATIZACIJA
141,22,FINANCIJSKI I FISKALNI SUSTAV,2203,UPRAVLJANJE SUSTAVOM JAVNIH FINANCIJA,K767051,REGISTAR DRŽAVNIH POTPORA
142,22,FINANCIJSKI I FISKALNI SUSTAV,2204,FINANCIRANJE DECENTRALIZIRANIH FUNKCIJA,A539150,DODATNA SREDSTVA IZRAVNANJA ZA DECENTRALIZIRANE FUNKCIJE
143,22,FINANCIJSKI I FISKALNI SUSTAV,2205,POMOĆI LOKALNOJ I PODRUČNOJ (REGIONALNOJ) SAMOUPRAVI,A557050,GRAD BELI MANASTIR
144,22,FINANCIJSKI I FISKALNI SUSTAV,2205,POMOĆI LOKALNOJ I PODRUČNOJ (REGIONALNOJ) SAMOUPRAVI,A557051,GRAD BELIŠĆE
145,22,FINANCIJSKI I FISKALNI SUSTAV,2205,POMOĆI LOKALNOJ I PODRUČNOJ (REGIONALNOJ) SAMOUPRAVI,A557052,GRAD BENKOVAC
146,22,FINANCIJSKI I FISKALNI SUSTAV,2205,POMOĆI LOKALNOJ I PODRUČNOJ (REGIONALNOJ) SAMOUPRAVI,A557059,GRAD ČABAR
147,22,FINANCIJSKI I FISKALNI SUSTAV,2205,POMOĆI LOKALNOJ I PODRUČNOJ (REGIONALNOJ) SAMOUPRAVI,A557061,GRAD ČAZMA
148,22,FINANCIJSKI I FISKALNI SUSTAV,2205,POMOĆI LOKALNOJ I PODRUČNOJ (REGIONALNOJ) SAMOUPRAVI,A557066,GRAD DRNIŠ
149,22,FINANCIJSKI I FISKALNI SUSTAV,2205,POMOĆI LOKALNOJ I PODRUČNOJ (REGIONALNOJ) SAMOUPRAVI,A557070,GRAD ĐAKOVO
150,22,FINANCIJSKI I FISKALNI SUSTAV,2205,POMOĆI LOKALNOJ I PODRUČNOJ (REGIONALNOJ) SAMOUPRAVI,A557072,GRAD GAREŠNICA
151,22,FINANCIJSKI I FISKALNI SUSTAV,2205,POMOĆI LOKALNOJ I PODRUČNOJ (REGIONALNOJ) SAMOUPRAVI,A557073,GRAD GLINA
152,22,FINANCIJSKI I FISKALNI SUSTAV,2205,POMOĆI LOKALNOJ I PODRUČNOJ (REGIONALNOJ) SAMOUPRAVI,A557074,GRAD GOSPIĆ
153,22,FINANCIJSKI I FISKALNI SUSTAV,2205,POMOĆI LOKALNOJ I PODRUČNOJ (REGIONALNOJ) SAMOUPRAVI,A557075,GRAD GRUBIŠNO POLJE
154,22,FINANCIJSKI I FISKALNI SUSTAV,2205,POMOĆI LOKALNOJ I PODRUČNOJ (REGIONALNOJ) SAMOUPRAVI,A557076,GRAD HRVATSKA KOSTAJNICA
155,22,FINANCIJSKI I FISKALNI SUSTAV,2205,POMOĆI LOKALNOJ I PODRUČNOJ (REGIONALNOJ) SAMOUPRAVI,A557078,GRAD ILOK
156,22,FINANCIJSKI I FISKALNI SUSTAV,2205,POMOĆI LOKALNOJ I PODRUČNOJ (REGIONALNOJ) SAMOUPRAVI,A557079,GRAD IMOTSKI
157,22,FINANCIJSKI I FISKALNI SUSTAV,2205,POMOĆI LOKALNOJ I PODRUČNOJ (REGIONALNOJ) SAMOUPRAVI,A557087,GRAD KNIN
158,22,FINANCIJSKI I FISKALNI SUSTAV,2205,POMOĆI LOKALNOJ I PODRUČNOJ (REGIONALNOJ) SAMOUPRAVI,A557096,GRAD KUTJEVO
159,22,FINANCIJSKI I FISKALNI SUSTAV,2205,POMOĆI LOKALNOJ I PODRUČNOJ (REGIONALNOJ) SAMOUPRAVI,A557098,GRAD LEPOGLAVA
160,22,FINANCIJSKI I FISKALNI SUSTAV,2205,POMOĆI LOKALNOJ I PODRUČNOJ (REGIONALNOJ) SAMOUPRAVI,A557099,GRAD LIPIK
161,22,FINANCIJSKI I FISKALNI SUSTAV,2205,POMOĆI LOKALNOJ I PODRUČNOJ (REGIONALNOJ) SAMOUPRAVI,A557104,GRAD MURSKO SREDIŠĆE
162,22,FINANCIJSKI I FISKALNI SUSTAV,2205,POMOĆI LOKALNOJ I PODRUČNOJ (REGIONALNOJ) SAMOUPRAVI,A557107,GRAD NOVA GRADIŠKA
163,22,FINANCIJSKI I FISKALNI SUSTAV,2205,POMOĆI LOKALNOJ I PODRUČNOJ (REGIONALNOJ) SAMOUPRAVI,A557112,GRAD NOVSKA
164,22,FINANCIJSKI I FISKALNI SUSTAV,2205,POMOĆI LOKALNOJ I PODRUČNOJ (REGIONALNOJ) SAMOUPRAVI,A557113,GRAD OBROVAC
165,22,FINANCIJSKI I FISKALNI SUSTAV,2205,POMOĆI LOKALNOJ I PODRUČNOJ (REGIONALNOJ) SAMOUPRAVI,A557114,GRAD OGULIN
166,22,FINANCIJSKI I FISKALNI SUSTAV,2205,POMOĆI LOKALNOJ I PODRUČNOJ (REGIONALNOJ) SAMOUPRAVI,A557118,GRAD ORAHOVICA
167,22,FINANCIJSKI I FISKALNI SUSTAV,2205,POMOĆI LOKALNOJ I PODRUČNOJ (REGIONALNOJ) SAMOUPRAVI,A557121,GRAD OTOČAC
168,22,FINANCIJSKI I FISKALNI SUSTAV,2205,POMOĆI LOKALNOJ I PODRUČNOJ (REGIONALNOJ) SAMOUPRAVI,A557122,GRAD OTOK
169,22,FINANCIJSKI I FISKALNI SUSTAV,2205,POMOĆI LOKALNOJ I PODRUČNOJ (REGIONALNOJ) SAMOUPRAVI,A557125,GRAD PAKRAC
170,22,FINANCIJSKI I FISKALNI SUSTAV,2205,POMOĆI LOKALNOJ I PODRUČNOJ (REGIONALNOJ) SAMOUPRAVI,A557127,GRAD PETRINJA
171,22,FINANCIJSKI I FISKALNI SUSTAV,2205,POMOĆI LOKALNOJ I PODRUČNOJ (REGIONALNOJ) SAMOUPRAVI,A557128,GRAD PLETERNICA
172,22,FINANCIJSKI I FISKALNI SUSTAV,2205,POMOĆI LOKALNOJ I PODRUČNOJ (REGIONALNOJ) SAMOUPRAVI,A557140,GRAD SENJ
173,22,FINANCIJSKI I FISKALNI SUSTAV,2205,POMOĆI LOKALNOJ I PODRUČNOJ (REGIONALNOJ) SAMOUPRAVI,A557141,GRAD SINJ
174,22,FINANCIJSKI I FISKALNI SUSTAV,2205,POMOĆI LOKALNOJ I PODRUČNOJ (REGIONALNOJ) SAMOUPRAVI,A557143,GRAD SKRADIN
175,22,FINANCIJSKI I FISKALNI SUSTAV,2205,POMOĆI LOKALNOJ I PODRUČNOJ (REGIONALNOJ) SAMOUPRAVI,A557144,GRAD SLATINA
176,22,FINANCIJSKI I FISKALNI SUSTAV,2205,POMOĆI LOKALNOJ I PODRUČNOJ (REGIONALNOJ) SAMOUPRAVI,A557146,GRAD SLUNJ
177,22,FINANCIJSKI I FISKALNI SUSTAV,2205,POMOĆI LOKALNOJ I PODRUČNOJ (REGIONALNOJ) SAMOUPRAVI,A557154,GRAD TRILJ
178,22,FINANCIJSKI I FISKALNI SUSTAV,2205,POMOĆI LOKALNOJ I PODRUČNOJ (REGIONALNOJ) SAMOUPRAVI,A557167,GRAD VRBOVSKO
179,22,FINANCIJSKI I FISKALNI SUSTAV,2205,POMOĆI LOKALNOJ I PODRUČNOJ (REGIONALNOJ) SAMOUPRAVI,A557168,GRAD VRGORAC
180,22,FINANCIJSKI I FISKALNI SUSTAV,2205,POMOĆI LOKALNOJ I PODRUČNOJ (REGIONALNOJ) SAMOUPRAVI,A557169,GRAD VRLIKA
181,22,FINANCIJSKI I FISKALNI SUSTAV,2205,POMOĆI LOKALNOJ I PODRUČNOJ (REGIONALNOJ) SAMOUPRAVI,A557170,GRAD VUKOVAR
182,22,FINANCIJSKI I FISKALNI SUSTAV,2205,POMOĆI LOKALNOJ I PODRUČNOJ (REGIONALNOJ) SAMOUPRAVI,A557177,OPĆINA ANDRIJAŠEVCI
183,22,FINANCIJSKI I FISKALNI SUSTAV,2205,POMOĆI LOKALNOJ I PODRUČNOJ (REGIONALNOJ) SAMOUPRAVI,A557178,OPĆINA ANTUNOVAC
184,22,FINANCIJSKI I FISKALNI SUSTAV,2205,POMOĆI LOKALNOJ I PODRUČNOJ (REGIONALNOJ) SAMOUPRAVI,A557179,OPĆINA BABINA GREDA
185,22,FINANCIJSKI I FISKALNI SUSTAV,2205,POMOĆI LOKALNOJ I PODRUČNOJ (REGIONALNOJ) SAMOUPRAVI,A557182,OPĆINA BARILOVIĆ
186,22,FINANCIJSKI I FISKALNI SUSTAV,2205,POMOĆI LOKALNOJ I PODRUČNOJ (REGIONALNOJ) SAMOUPRAVI,A557185,OPĆINA BEBRINA
187,22,FINANCIJSKI I FISKALNI SUSTAV,2205,POMOĆI LOKALNOJ I PODRUČNOJ (REGIONALNOJ) SAMOUPRAVI,A557188,OPĆINA BEDNJA
188,22,FINANCIJSKI I FISKALNI SUSTAV,2205,POMOĆI LOKALNOJ I PODRUČNOJ (REGIONALNOJ) SAMOUPRAVI,A557189,OPĆINA BELICA
189,22,FINANCIJSKI I FISKALNI SUSTAV,2205,POMOĆI LOKALNOJ I PODRUČNOJ (REGIONALNOJ) SAMOUPRAVI,A557190,OPĆINA BEREK
190,22,FINANCIJSKI I FISKALNI SUSTAV,2205,POMOĆI LOKALNOJ I PODRUČNOJ (REGIONALNOJ) SAMOUPRAVI,A557194,OPĆINA BILJE
191,22,FINANCIJSKI I FISKALNI SUSTAV,2205,POMOĆI LOKALNOJ I PODRUČNOJ (REGIONALNOJ) SAMOUPRAVI,A557195,OPĆINA BISKUPIJA
192,22,FINANCIJSKI I FISKALNI SUSTAV,2205,POMOĆI LOKALNOJ I PODRUČNOJ (REGIONALNOJ) SAMOUPRAVI,A557196,OPĆINA BISTRA
193,22,FINANCIJSKI I FISKALNI SUSTAV,2205,POMOĆI LOKALNOJ I PODRUČNOJ (REGIONALNOJ) SAMOUPRAVI,A557197,OPĆINA BIZOVAC
194,22,FINANCIJSKI I FISKALNI SUSTAV,2205,POMOĆI LOKALNOJ I PODRUČNOJ (REGIONALNOJ) SAMOUPRAVI,A557199,OPĆINA BOGDANOVCI
195,22,FINANCIJSKI I FISKALNI SUSTAV,2205,POMOĆI LOKALNOJ I PODRUČNOJ (REGIONALNOJ) SAMOUPRAVI,A557201,OPĆINA BOROVO
196,22,FINANCIJSKI I FISKALNI SUSTAV,2205,POMOĆI LOKALNOJ I PODRUČNOJ (REGIONALNOJ) SAMOUPRAVI,A557202,OPĆINA BOSILJEVO
197,22,FINANCIJSKI I FISKALNI SUSTAV,2205,POMOĆI LOKALNOJ I PODRUČNOJ (REGIONALNOJ) SAMOUPRAVI,A557203,OPĆINA BOŠNJACI
198,22,FINANCIJSKI I FISKALNI SUSTAV,2205,POMOĆI LOKALNOJ I PODRUČNOJ (REGIONALNOJ) SAMOUPRAVI,A557207,OPĆINA BRESTOVAC
199,22,FINANCIJSKI I FISKALNI SUSTAV,2205,POMOĆI LOKALNOJ I PODRUČNOJ (REGIONALNOJ) SAMOUPRAVI,A557208,OPĆINA BREZNICA
200,22,FINANCIJSKI I FISKALNI SUSTAV,2205,POMOĆI LOKALNOJ I PODRUČNOJ (REGIONALNOJ) SAMOUPRAVI,A557210,OPĆINA BRINJE
201,22,FINANCIJSKI I FISKALNI SUSTAV,2205,POMOĆI LOKALNOJ I PODRUČNOJ (REGIONALNOJ) SAMOUPRAVI,A557211,OPĆINA BROD MORAVICE
202,22,FINANCIJSKI I FISKALNI SUSTAV,2205,POMOĆI LOKALNOJ I PODRUČNOJ (REGIONALNOJ) SAMOUPRAVI,A557212,OPĆINA BRODSKI STUPNIK
203,22,FINANCIJSKI I FISKALNI SUSTAV,2205,POMOĆI LOKALNOJ I PODRUČNOJ (REGIONALNOJ) SAMOUPRAVI,A557214,OPĆINA BUDINŠČINA
204,22,FINANCIJSKI I FISKALNI SUSTAV,2205,POMOĆI LOKALNOJ I PODRUČNOJ (REGIONALNOJ) SAMOUPRAVI,A557215,OPĆINA BUKOVLJE
205,22,FINANCIJSKI I FISKALNI SUSTAV,2205,POMOĆI LOKALNOJ I PODRUČNOJ (REGIONALNOJ) SAMOUPRAVI,A557216,OPĆINA CERNA
206,22,FINANCIJSKI I FISKALNI SUSTAV,2205,POMOĆI LOKALNOJ I PODRUČNOJ (REGIONALNOJ) SAMOUPRAVI,A557217,OPĆINA CERNIK
207,22,FINANCIJSKI I FISKALNI SUSTAV,2205,POMOĆI LOKALNOJ I PODRUČNOJ (REGIONALNOJ) SAMOUPRAVI,A557218,OPĆINA CEROVLJE
208,22,FINANCIJSKI I FISKALNI SUSTAV,2205,POMOĆI LOKALNOJ I PODRUČNOJ (REGIONALNOJ) SAMOUPRAVI,A557219,OPĆINA CESTICA
209,22,FINANCIJSKI I FISKALNI SUSTAV,2205,POMOĆI LOKALNOJ I PODRUČNOJ (REGIONALNOJ) SAMOUPRAVI,A557220,OPĆINA CETINGRAD
210,22,FINANCIJSKI I FISKALNI SUSTAV,2205,POMOĆI LOKALNOJ I PODRUČNOJ (REGIONALNOJ) SAMOUPRAVI,A557221,OPĆINA CISTA PROVO
211,22,FINANCIJSKI I FISKALNI SUSTAV,2205,POMOĆI LOKALNOJ I PODRUČNOJ (REGIONALNOJ) SAMOUPRAVI,A557222,OPĆINA CIVLJANE
212,22,FINANCIJSKI I FISKALNI SUSTAV,2205,POMOĆI LOKALNOJ I PODRUČNOJ (REGIONALNOJ) SAMOUPRAVI,A557223,OPĆINA CRNAC
213,22,FINANCIJSKI I FISKALNI SUSTAV,2205,POMOĆI LOKALNOJ I PODRUČNOJ (REGIONALNOJ) SAMOUPRAVI,A557224,OPĆINA ČAČINCI
214,22,FINANCIJSKI I FISKALNI SUSTAV,2205,POMOĆI LOKALNOJ I PODRUČNOJ (REGIONALNOJ) SAMOUPRAVI,A557225,OPĆINA ČAĐAVICA
215,22,FINANCIJSKI I FISKALNI SUSTAV,2205,POMOĆI LOKALNOJ I PODRUČNOJ (REGIONALNOJ) SAMOUPRAVI,A557226,OPĆINA ČAGLIN
216,22,FINANCIJSKI I FISKALNI SUSTAV,2205,POMOĆI LOKALNOJ I PODRUČNOJ (REGIONALNOJ) SAMOUPRAVI,A557228,OPĆINA ČEMINAC
217,22,FINANCIJSKI I FISKALNI SUSTAV,2205,POMOĆI LOKALNOJ I PODRUČNOJ (REGIONALNOJ) SAMOUPRAVI,A557230,OPĆINA DARDA
218,22,FINANCIJSKI I FISKALNI SUSTAV,2205,POMOĆI LOKALNOJ I PODRUČNOJ (REGIONALNOJ) SAMOUPRAVI,A557231,OPĆINA DAVOR
219,22,FINANCIJSKI I FISKALNI SUSTAV,2205,POMOĆI LOKALNOJ I PODRUČNOJ (REGIONALNOJ) SAMOUPRAVI,A557232,OPĆINA DEKANOVEC
220,22,FINANCIJSKI I FISKALNI SUSTAV,2205,POMOĆI LOKALNOJ I PODRUČNOJ (REGIONALNOJ) SAMOUPRAVI,A557233,OPĆINA DESINIĆ
221,22,FINANCIJSKI I FISKALNI SUSTAV,2205,POMOĆI LOKALNOJ I PODRUČNOJ (REGIONALNOJ) SAMOUPRAVI,A557234,OPĆINA DEŽANOVAC
222,22,FINANCIJSKI I FISKALNI SUSTAV,2205,POMOĆI LOKALNOJ I PODRUČNOJ (REGIONALNOJ) SAMOUPRAVI,A557235,OPĆINA DICMO
223,22,FINANCIJSKI I FISKALNI SUSTAV,2205,POMOĆI LOKALNOJ I PODRUČNOJ (REGIONALNOJ) SAMOUPRAVI,A557237,OPĆINA DOMAŠINEC
224,22,FINANCIJSKI I FISKALNI SUSTAV,2205,POMOĆI LOKALNOJ I PODRUČNOJ (REGIONALNOJ) SAMOUPRAVI,A557239,OPĆINA DONJA MOTIČINA
225,22,FINANCIJSKI I FISKALNI SUSTAV,2205,POMOĆI LOKALNOJ I PODRUČNOJ (REGIONALNOJ) SAMOUPRAVI,A557240,OPĆINA DONJA VOĆA
226,22,FINANCIJSKI I FISKALNI SUSTAV,2205,POMOĆI LOKALNOJ I PODRUČNOJ (REGIONALNOJ) SAMOUPRAVI,A557241,OPĆINA DONJI ANDRIJEVCI
227,22,FINANCIJSKI I FISKALNI SUSTAV,2205,POMOĆI LOKALNOJ I PODRUČNOJ (REGIONALNOJ) SAMOUPRAVI,A557243,OPĆINA DONJI KUKURUZARI
228,22,FINANCIJSKI I FISKALNI SUSTAV,2205,POMOĆI LOKALNOJ I PODRUČNOJ (REGIONALNOJ) SAMOUPRAVI,A557244,OPĆINA DONJI LAPAC
229,22,FINANCIJSKI I FISKALNI SUSTAV,2205,POMOĆI LOKALNOJ I PODRUČNOJ (REGIONALNOJ) SAMOUPRAVI,A557246,OPĆINA DRAGALIĆ
230,22,FINANCIJSKI I FISKALNI SUSTAV,2205,POMOĆI LOKALNOJ I PODRUČNOJ (REGIONALNOJ) SAMOUPRAVI,A557248,OPĆINA DRAŽ
231,22,FINANCIJSKI I FISKALNI SUSTAV,2205,POMOĆI LOKALNOJ I PODRUČNOJ (REGIONALNOJ) SAMOUPRAVI,A557249,OPĆINA DRENOVCI
232,22,FINANCIJSKI I FISKALNI SUSTAV,2205,POMOĆI LOKALNOJ I PODRUČNOJ (REGIONALNOJ) SAMOUPRAVI,A557250,OPĆINA DRENJE
233,22,FINANCIJSKI I FISKALNI SUSTAV,2205,POMOĆI LOKALNOJ I PODRUČNOJ (REGIONALNOJ) SAMOUPRAVI,A557251,OPĆINA DRNJE
234,22,FINANCIJSKI I FISKALNI SUSTAV,2205,POMOĆI LOKALNOJ I PODRUČNOJ (REGIONALNOJ) SAMOUPRAVI,A557252,OPĆINA DUBRAVA
235,22,FINANCIJSKI I FISKALNI SUSTAV,2205,POMOĆI LOKALNOJ I PODRUČNOJ (REGIONALNOJ) SAMOUPRAVI,A557254,OPĆINA DUBROVAČKO PRIMORJE
236,22,FINANCIJSKI I FISKALNI SUSTAV,2205,POMOĆI LOKALNOJ I PODRUČNOJ (REGIONALNOJ) SAMOUPRAVI,A557257,OPĆINA DVOR
237,22,FINANCIJSKI I FISKALNI SUSTAV,2205,POMOĆI LOKALNOJ I PODRUČNOJ (REGIONALNOJ) SAMOUPRAVI,A557259,OPĆINA ĐULOVAC
238,22,FINANCIJSKI I FISKALNI SUSTAV,2205,POMOĆI LOKALNOJ I PODRUČNOJ (REGIONALNOJ) SAMOUPRAVI,A557260,OPĆINA ĐURĐENOVAC
239,22,FINANCIJSKI I FISKALNI SUSTAV,2205,POMOĆI LOKALNOJ I PODRUČNOJ (REGIONALNOJ) SAMOUPRAVI,A557261,OPĆINA ĐURMANEC
240,22,FINANCIJSKI I FISKALNI SUSTAV,2205,POMOĆI LOKALNOJ I PODRUČNOJ (REGIONALNOJ) SAMOUPRAVI,A557262,OPĆINA ERDUT
241,22,FINANCIJSKI I FISKALNI SUSTAV,2205,POMOĆI LOKALNOJ I PODRUČNOJ (REGIONALNOJ) SAMOUPRAVI,A557263,OPĆINA ERNESTINOVO
242,22,FINANCIJSKI I FISKALNI SUSTAV,2205,POMOĆI LOKALNOJ I PODRUČNOJ (REGIONALNOJ) SAMOUPRAVI,A557264,OPĆINA ERVENIK
243,22,FINANCIJSKI I FISKALNI SUSTAV,2205,POMOĆI LOKALNOJ I PODRUČNOJ (REGIONALNOJ) SAMOUPRAVI,A557265,OPĆINA FARKAŠEVAC
244,22,FINANCIJSKI I FISKALNI SUSTAV,2205,POMOĆI LOKALNOJ I PODRUČNOJ (REGIONALNOJ) SAMOUPRAVI,A557267,OPĆINA FERDINANDOVAC
245,22,FINANCIJSKI I FISKALNI SUSTAV,2205,POMOĆI LOKALNOJ I PODRUČNOJ (REGIONALNOJ) SAMOUPRAVI,A557268,OPĆINA FERIČANCI
246,22,FINANCIJSKI I FISKALNI SUSTAV,2205,POMOĆI LOKALNOJ I PODRUČNOJ (REGIONALNOJ) SAMOUPRAVI,A557271,OPĆINA GALOVAC
247,22,FINANCIJSKI I FISKALNI SUSTAV,2205,POMOĆI LOKALNOJ I PODRUČNOJ (REGIONALNOJ) SAMOUPRAVI,A557272,OPĆINA GARČIN
248,22,FINANCIJSKI I FISKALNI SUSTAV,2205,POMOĆI LOKALNOJ I PODRUČNOJ (REGIONALNOJ) SAMOUPRAVI,A557273,OPĆINA GENERALSKI STOL
249,22,FINANCIJSKI I FISKALNI SUSTAV,2205,POMOĆI LOKALNOJ I PODRUČNOJ (REGIONALNOJ) SAMOUPRAVI,A557274,OPĆINA GOLA
250,22,FINANCIJSKI I FISKALNI SUSTAV,2205,POMOĆI LOKALNOJ I PODRUČNOJ (REGIONALNOJ) SAMOUPRAVI,A557276,OPĆINA GORJANI
251,22,FINANCIJSKI I FISKALNI SUSTAV,2205,POMOĆI LOKALNOJ I PODRUČNOJ (REGIONALNOJ) SAMOUPRAVI,A557277,OPĆINA GORNJA RIJEKA
252,22,FINANCIJSKI I FISKALNI SUSTAV,2205,POMOĆI LOKALNOJ I PODRUČNOJ (REGIONALNOJ) SAMOUPRAVI,A557278,OPĆINA GORNJA STUBICA
253,22,FINANCIJSKI I FISKALNI SUSTAV,2205,POMOĆI LOKALNOJ I PODRUČNOJ (REGIONALNOJ) SAMOUPRAVI,A557279,OPĆINA GORNJA VRBA
254,22,FINANCIJSKI I FISKALNI SUSTAV,2205,POMOĆI LOKALNOJ I PODRUČNOJ (REGIONALNOJ) SAMOUPRAVI,A557280,OPĆINA GORNJI BOGIĆEVCI
255,22,FINANCIJSKI I FISKALNI SUSTAV,2205,POMOĆI LOKALNOJ I PODRUČNOJ (REGIONALNOJ) SAMOUPRAVI,A557282,OPĆINA GORNJI MIHALJEVEC
256,22,FINANCIJSKI I FISKALNI SUSTAV,2205,POMOĆI LOKALNOJ I PODRUČNOJ (REGIONALNOJ) SAMOUPRAVI,A557283,OPĆINA GRAČAC
257,22,FINANCIJSKI I FISKALNI SUSTAV,2205,POMOĆI LOKALNOJ I PODRUČNOJ (REGIONALNOJ) SAMOUPRAVI,A557286,OPĆINA GRADEC
258,22,FINANCIJSKI I FISKALNI SUSTAV,2205,POMOĆI LOKALNOJ I PODRUČNOJ (REGIONALNOJ) SAMOUPRAVI,A557287,OPĆINA GRADINA
259,22,FINANCIJSKI I FISKALNI SUSTAV,2205,POMOĆI LOKALNOJ I PODRUČNOJ (REGIONALNOJ) SAMOUPRAVI,A557288,OPĆINA GRADIŠTE
260,22,FINANCIJSKI I FISKALNI SUSTAV,2205,POMOĆI LOKALNOJ I PODRUČNOJ (REGIONALNOJ) SAMOUPRAVI,A557289,OPĆINA GROŽNJAN
261,22,FINANCIJSKI I FISKALNI SUSTAV,2205,POMOĆI LOKALNOJ I PODRUČNOJ (REGIONALNOJ) SAMOUPRAVI,A557290,OPĆINA GUNDINCI
262,22,FINANCIJSKI I FISKALNI SUSTAV,2205,POMOĆI LOKALNOJ I PODRUČNOJ (REGIONALNOJ) SAMOUPRAVI,A557291,OPĆINA GUNJA
263,22,FINANCIJSKI I FISKALNI SUSTAV,2205,POMOĆI LOKALNOJ I PODRUČNOJ (REGIONALNOJ) SAMOUPRAVI,A557292,OPĆINA GVOZD
264,22,FINANCIJSKI I FISKALNI SUSTAV,2205,POMOĆI LOKALNOJ I PODRUČNOJ (REGIONALNOJ) SAMOUPRAVI,A557293,OPĆINA HERCEGOVAC
265,22,FINANCIJSKI I FISKALNI SUSTAV,2205,POMOĆI LOKALNOJ I PODRUČNOJ (REGIONALNOJ) SAMOUPRAVI,A557294,OPĆINA HLEBINE
266,22,FINANCIJSKI I FISKALNI SUSTAV,2205,POMOĆI LOKALNOJ I PODRUČNOJ (REGIONALNOJ) SAMOUPRAVI,A557296,OPĆINA HRVACE
267,22,FINANCIJSKI I FISKALNI SUSTAV,2205,POMOĆI LOKALNOJ I PODRUČNOJ (REGIONALNOJ) SAMOUPRAVI,A557297,OPĆINA HRVATSKA DUBICA
268,22,FINANCIJSKI I FISKALNI SUSTAV,2205,POMOĆI LOKALNOJ I PODRUČNOJ (REGIONALNOJ) SAMOUPRAVI,A557299,OPĆINA IVANKOVO
269,22,FINANCIJSKI I FISKALNI SUSTAV,2205,POMOĆI LOKALNOJ I PODRUČNOJ (REGIONALNOJ) SAMOUPRAVI,A557300,OPĆINA IVANSKA
270,22,FINANCIJSKI I FISKALNI SUSTAV,2205,POMOĆI LOKALNOJ I PODRUČNOJ (REGIONALNOJ) SAMOUPRAVI,A557301,OPĆINA JAGODNJAK
271,22,FINANCIJSKI I FISKALNI SUSTAV,2205,POMOĆI LOKALNOJ I PODRUČNOJ (REGIONALNOJ) SAMOUPRAVI,A557303,OPĆINA JAKŠIĆ
272,22,FINANCIJSKI I FISKALNI SUSTAV,2205,POMOĆI LOKALNOJ I PODRUČNOJ (REGIONALNOJ) SAMOUPRAVI,A557306,OPĆINA JARMINA
273,22,FINANCIJSKI I FISKALNI SUSTAV,2205,POMOĆI LOKALNOJ I PODRUČNOJ (REGIONALNOJ) SAMOUPRAVI,A557307,OPĆINA JASENICE
274,22,FINANCIJSKI I FISKALNI SUSTAV,2205,POMOĆI LOKALNOJ I PODRUČNOJ (REGIONALNOJ) SAMOUPRAVI,A557308,OPĆINA JASENOVAC
275,22,FINANCIJSKI I FISKALNI SUSTAV,2205,POMOĆI LOKALNOJ I PODRUČNOJ (REGIONALNOJ) SAMOUPRAVI,A557309,OPĆINA JELENJE
276,22,FINANCIJSKI I FISKALNI SUSTAV,2205,POMOĆI LOKALNOJ I PODRUČNOJ (REGIONALNOJ) SAMOUPRAVI,A557311,OPĆINA JESENJE
277,22,FINANCIJSKI I FISKALNI SUSTAV,2205,POMOĆI LOKALNOJ I PODRUČNOJ (REGIONALNOJ) SAMOUPRAVI,A557312,OPĆINA JOSIPDOL
278,22,FINANCIJSKI I FISKALNI SUSTAV,2205,POMOĆI LOKALNOJ I PODRUČNOJ (REGIONALNOJ) SAMOUPRAVI,A557315,OPĆINA KALNIK
279,22,FINANCIJSKI I FISKALNI SUSTAV,2205,POMOĆI LOKALNOJ I PODRUČNOJ (REGIONALNOJ) SAMOUPRAVI,A557316,OPĆINA KAMANJE
280,22,FINANCIJSKI I FISKALNI SUSTAV,2205,POMOĆI LOKALNOJ I PODRUČNOJ (REGIONALNOJ) SAMOUPRAVI,A557318,OPĆINA KAPELA
281,22,FINANCIJSKI I FISKALNI SUSTAV,2205,POMOĆI LOKALNOJ I PODRUČNOJ (REGIONALNOJ) SAMOUPRAVI,A557319,OPĆINA KAPTOL
282,22,FINANCIJSKI I FISKALNI SUSTAV,2205,POMOĆI LOKALNOJ I PODRUČNOJ (REGIONALNOJ) SAMOUPRAVI,A557323,OPĆINA KIJEVO
283,22,FINANCIJSKI I FISKALNI SUSTAV,2205,POMOĆI LOKALNOJ I PODRUČNOJ (REGIONALNOJ) SAMOUPRAVI,A557324,OPĆINA KISTANJE
284,22,FINANCIJSKI I FISKALNI SUSTAV,2205,POMOĆI LOKALNOJ I PODRUČNOJ (REGIONALNOJ) SAMOUPRAVI,A557325,OPĆINA KLAKAR
285,22,FINANCIJSKI I FISKALNI SUSTAV,2205,POMOĆI LOKALNOJ I PODRUČNOJ (REGIONALNOJ) SAMOUPRAVI,A557331,OPĆINA KLOŠTAR PODRAVSKI
286,22,FINANCIJSKI I FISKALNI SUSTAV,2205,POMOĆI LOKALNOJ I PODRUČNOJ (REGIONALNOJ) SAMOUPRAVI,A557332,OPĆINA KNEŽEVI VINOGRADI
